name (hist_projects),id (hist_projects),project_id,Id (Hist Views),username,action_view,created_at_local,Name (Hist Views),Name (Hist Workbooks),Site,Action,Created At,Number of Records,tz_offset_days
EIS,4,4,3060,5634,Access View,2022-02-09 오전 9:54:20,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 12:54:20,1,0.375
EIS,4,4,3071,6448,Access View,2022-02-09 오전 9:56:54,메인,현장,Default,Access View ,2022-02-09 오전 12:56:54,1,0.375
EIS,4,4,2519,6448,Access View,2022-02-09 오전 9:57:05,매출/손익,경영 현황,Default,Access View ,2022-02-09 오전 12:57:05,1,0.375
EIS,4,4,3038,6448,Access View,2022-02-09 오전 9:57:13,자금,재무 현황,Default,Access View ,2022-02-09 오전 12:57:13,1,0.375
EIS,4,4,2519,6448,Access View,2022-02-09 오전 9:59:05,매출/손익,경영 현황,Default,Access View ,2022-02-09 오전 12:59:05,1,0.375
EIS,4,4,3074,6448,Access View,2022-02-09 오전 10:00:42,단계별 진행 현황,현장,Default,Access View ,2022-02-09 오전 1:00:42,1,0.375
EIS,4,4,3072,6448,Access View,2022-02-09 오전 10:00:49,소화 상세,현장,Default,Access View ,2022-02-09 오전 1:00:49,1,0.375
EIS,4,4,2599,6448,Access View,2022-02-09 오전 10:00:59,현황,예산변경,Default,Access View ,2022-02-09 오전 1:00:59,1,0.375
EIS,4,4,3074,6448,Access View,2022-02-09 오전 10:01:20,단계별 진행 현황,현장,Default,Access View ,2022-02-09 오전 1:01:20,1,0.375
EIS,4,4,3071,6448,Access View,2022-02-09 오전 10:01:10,메인,현장,Default,Access View ,2022-02-09 오전 1:01:10,1,0.375
EIS,4,4,3059,5899,Access View,2022-02-09 오전 10:31:43,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 1:31:43,1,0.375
EIS,4,4,3076,6363,Access View,2022-02-09 오전 10:36:37,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 1:36:37,1,0.375
EIS,4,4,3076,6363,Access View,2022-02-09 오전 10:36:50,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 1:36:50,1,0.375
EIS,4,4,3076,6363,Access View,2022-02-09 오전 10:37:00,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 1:37:00,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오전 10:37:30,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 1:37:30,1,0.375
EIS,4,4,3072,4100435,Access View,2022-02-09 오전 10:38:50,소화 상세,현장,Default,Access View ,2022-02-09 오전 1:38:50,1,0.375
EIS,4,4,2519,6363,Access View,2022-02-09 오전 10:48:14,매출/손익,경영 현황,Default,Access View ,2022-02-09 오전 1:48:14,1,0.375
EIS,4,4,2520,6363,Access View,2022-02-09 오전 10:48:51,재무제표,경영 현황,Default,Access View ,2022-02-09 오전 1:48:51,1,0.375
EIS,4,4,2634,6363,Access View,2022-02-09 오전 10:58:41,현황(팀),영업 현황,Default,Access View ,2022-02-09 오전 1:58:41,1,0.375
EIS,4,4,2633,6363,Access View,2022-02-09 오전 10:58:46,현황(부문),영업 현황,Default,Access View ,2022-02-09 오전 1:58:46,1,0.375
EIS,4,4,2634,6363,Access View,2022-02-09 오전 10:58:49,현황(팀),영업 현황,Default,Access View ,2022-02-09 오전 1:58:49,1,0.375
EIS,4,4,2633,6363,Access View,2022-02-09 오전 11:09:57,현황(부문),영업 현황,Default,Access View ,2022-02-09 오전 2:09:57,1,0.375
EIS,4,4,2519,6363,Access View,2022-02-09 오전 11:12:14,매출/손익,경영 현황,Default,Access View ,2022-02-09 오전 2:12:14,1,0.375
EIS,4,4,2520,6363,Access View,2022-02-09 오전 11:12:17,재무제표,경영 현황,Default,Access View ,2022-02-09 오전 2:12:17,1,0.375
EIS,4,4,3038,6363,Access View,2022-02-09 오전 11:12:28,자금,재무 현황,Default,Access View ,2022-02-09 오전 2:12:28,1,0.375
EIS,4,4,3082,5919,Access View,2022-02-09 오후 12:33:32,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 3:33:32,1,0.375
EIS,4,4,3083,5919,Access View,2022-02-09 오후 12:34:28,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 3:34:28,1,0.375
EIS,4,4,3084,5919,Access View,2022-02-09 오후 12:35:06,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 3:35:06,1,0.375
EIS,4,4,3068,5919,Access View,2022-02-09 오후 12:36:55,월간,HR 현황,Default,Access View ,2022-02-09 오전 3:36:55,1,0.375
EIS,4,4,3038,6363,Access View,2022-02-09 오후 12:50:30,자금,재무 현황,Default,Access View ,2022-02-09 오전 3:50:30,1,0.375
EIS,4,4,3069,5653,Access View,2022-02-09 오후 1:14:14,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:14:14,1,0.375
EIS,4,4,3038,6363,Access View,2022-02-09 오후 1:20:13,자금,재무 현황,Default,Access View ,2022-02-09 오전 4:20:13,1,0.375
EIS,4,4,2633,6363,Access View,2022-02-09 오후 1:20:14,현황(부문),영업 현황,Default,Access View ,2022-02-09 오전 4:20:14,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:20:27,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:20:27,1,0.375
EIS,4,4,2632,6363,Access View,2022-02-09 오후 1:20:41,카드,영업 현황,Default,Access View ,2022-02-09 오전 4:20:41,1,0.375
EIS,4,4,2633,6363,Access View,2022-02-09 오후 1:20:49,현황(부문),영업 현황,Default,Access View ,2022-02-09 오전 4:20:49,1,0.375
EIS,4,4,3066,6443,Access View,2022-02-09 오후 1:21:09,현황(경영진),HR 현황,Default,Access View ,2022-02-09 오전 4:21:09,1,0.375
EIS,4,4,3067,6443,Access View,2022-02-09 오후 1:21:19,현황(일반),HR 현황,Default,Access View ,2022-02-09 오전 4:21:19,1,0.375
EIS,4,4,3080,6443,Access View,2022-02-09 오후 1:26:03,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:26:03,1,0.375
EIS,4,4,3081,6443,Access View,2022-02-09 오후 1:27:01,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:27:01,1,0.375
EIS,4,4,3082,6443,Access View,2022-02-09 오후 1:27:07,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:27:07,1,0.375
EIS,4,4,3083,6443,Access View,2022-02-09 오후 1:27:46,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:27:46,1,0.375
EIS,4,4,3084,6443,Access View,2022-02-09 오후 1:28:21,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:28:21,1,0.375
EIS,4,4,3083,6443,Access View,2022-02-09 오후 1:29:03,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:29:03,1,0.375
EIS,4,4,3082,6443,Access View,2022-02-09 오후 1:29:09,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:29:09,1,0.375
EIS,4,4,3080,6443,Access View,2022-02-09 오후 1:31:29,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:29,1,0.375
EIS,4,4,3081,6443,Access View,2022-02-09 오후 1:31:41,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:41,1,0.375
EIS,4,4,3081,5899,Access View,2022-02-09 오후 1:31:42,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:42,1,0.375
EIS,4,4,3080,5899,Access View,2022-02-09 오후 1:31:43,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:43,1,0.375
EIS,4,4,3081,5899,Access View,2022-02-09 오후 1:31:47,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:47,1,0.375
EIS,4,4,3080,6443,Access View,2022-02-09 오후 1:31:48,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:48,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:31:50,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:50,1,0.375
EIS,4,4,3084,5899,Access View,2022-02-09 오후 1:31:58,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:31:58,1,0.375
EIS,4,4,3082,6443,Access View,2022-02-09 오후 1:32:00,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:00,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:32:00,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:00,1,0.375
EIS,4,4,3084,5899,Access View,2022-02-09 오후 1:32:07,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:07,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:32:08,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:08,1,0.375
EIS,4,4,3083,6443,Access View,2022-02-09 오후 1:32:20,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:20,1,0.375
EIS,4,4,3082,6443,Access View,2022-02-09 오후 1:32:23,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:23,1,0.375
EIS,4,4,3083,6443,Access View,2022-02-09 오후 1:32:28,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:28,1,0.375
EIS,4,4,3082,6443,Access View,2022-02-09 오후 1:32:30,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:32:30,1,0.375
EIS,4,4,3083,6443,Access View,2022-02-09 오후 1:34:33,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:34:33,1,0.375
EIS,4,4,3083,5899,Access View,2022-02-09 오후 1:35:58,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:35:58,1,0.375
EIS,4,4,3084,5899,Access View,2022-02-09 오후 1:36:00,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:36:00,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:36:59,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:36:59,1,0.375
EIS,4,4,3083,5899,Access View,2022-02-09 오후 1:37:27,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:27,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:37:29,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:29,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:37:45,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:45,1,0.375
EIS,4,4,3083,5899,Access View,2022-02-09 오후 1:37:51,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:51,1,0.375
EIS,4,4,3084,5899,Access View,2022-02-09 오후 1:37:54,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:54,1,0.375
EIS,4,4,3080,5899,Access View,2022-02-09 오후 1:37:57,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:37:57,1,0.375
EIS,4,4,3081,5899,Access View,2022-02-09 오후 1:38:07,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:38:07,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:38:10,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:38:10,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:38:28,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:38:28,1,0.375
EIS,4,4,3080,6448,Access View,2022-02-09 오후 1:40:28,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:40:28,1,0.375
EIS,4,4,3082,6448,Access View,2022-02-09 오후 1:40:34,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:40:34,1,0.375
EIS,4,4,3083,6448,Access View,2022-02-09 오후 1:40:40,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:40:40,1,0.375
EIS,4,4,3082,6448,Access View,2022-02-09 오후 1:40:50,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:40:50,1,0.375
EIS,4,4,3084,6448,Access View,2022-02-09 오후 1:41:01,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:41:01,1,0.375
EIS,4,4,3068,5653,Access View,2022-02-09 오후 1:41:49,월간,HR 현황,Default,Access View ,2022-02-09 오전 4:41:49,1,0.375
EIS,4,4,3069,5653,Access View,2022-02-09 오후 1:42:22,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:42:22,1,0.375
EIS,4,4,3083,5899,Access View,2022-02-09 오후 1:43:43,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:43:43,1,0.375
EIS,4,4,3084,5899,Access View,2022-02-09 오후 1:43:54,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:43:54,1,0.375
EIS,4,4,3066,6119,Access View,2022-02-09 오후 1:44:18,현황(경영진),HR 현황,Default,Access View ,2022-02-09 오전 4:44:18,1,0.375
EIS,4,4,2633,6363,Access View,2022-02-09 오후 1:44:19,현황(부문),영업 현황,Default,Access View ,2022-02-09 오전 4:44:19,1,0.375
EIS,4,4,3069,6119,Access View,2022-02-09 오후 1:44:20,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:44:20,1,0.375
EIS,4,4,3068,6119,Access View,2022-02-09 오후 1:45:29,월간,HR 현황,Default,Access View ,2022-02-09 오전 4:45:29,1,0.375
EIS,4,4,3069,6119,Access View,2022-02-09 오후 1:46:14,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:46:14,1,0.375
EIS,4,4,3068,6119,Access View,2022-02-09 오후 1:46:48,월간,HR 현황,Default,Access View ,2022-02-09 오전 4:46:48,1,0.375
EIS,4,4,3069,6119,Access View,2022-02-09 오후 1:47:35,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:47:35,1,0.375
EIS,4,4,3086,6403,Access View,2022-02-09 오후 1:48:05,자금,재무 현황,Default,Access View ,2022-02-09 오전 4:48:05,1,0.375
EIS,4,4,2520,6403,Access View,2022-02-09 오후 1:48:13,재무제표,경영 현황,Default,Access View ,2022-02-09 오전 4:48:13,1,0.375
EIS,4,4,2519,6403,Access View,2022-02-09 오후 1:48:19,매출/손익,경영 현황,Default,Access View ,2022-02-09 오전 4:48:19,1,0.375
EIS,4,4,3069,6033,Access View,2022-02-09 오후 1:49:04,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:49:04,1,0.375
EIS,4,4,3080,5947,Access View,2022-02-09 오후 1:49:31,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:31,1,0.375
EIS,4,4,3081,5947,Access View,2022-02-09 오후 1:49:35,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:35,1,0.375
EIS,4,4,3082,5947,Access View,2022-02-09 오후 1:49:39,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:39,1,0.375
EIS,4,4,3083,5947,Access View,2022-02-09 오후 1:49:45,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:45,1,0.375
EIS,4,4,3084,5947,Access View,2022-02-09 오후 1:49:47,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:47,1,0.375
EIS,4,4,3068,6033,Access View,2022-02-09 오후 1:49:50,월간,HR 현황,Default,Access View ,2022-02-09 오전 4:49:50,1,0.375
EIS,4,4,3080,5947,Access View,2022-02-09 오후 1:49:51,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:49:51,1,0.375
EIS,4,4,2622,6363,Access View,2022-02-09 오후 1:49:55,분양일보,분양 상세 현황,Default,Access View ,2022-02-09 오전 4:49:55,1,0.375
EIS,4,4,3069,6033,Access View,2022-02-09 오후 1:50:25,연간,HR 현황,Default,Access View ,2022-02-09 오전 4:50:25,1,0.375
EIS,4,4,3082,5947,Access View,2022-02-09 오후 1:50:32,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:50:32,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:51:46,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:51:46,1,0.375
EIS,4,4,2520,6403,Access View,2022-02-09 오후 1:52:43,재무제표,경영 현황,Default,Access View ,2022-02-09 오전 4:52:43,1,0.375
EIS,4,4,2634,6403,Access View,2022-02-09 오후 1:52:50,현황(팀),영업 현황,Default,Access View ,2022-02-09 오전 4:52:50,1,0.375
EIS,4,4,2622,6403,Access View,2022-02-09 오후 1:53:05,분양일보,분양 상세 현황,Default,Access View ,2022-02-09 오전 4:53:05,1,0.375
EIS,4,4,3082,6363,Access View,2022-02-09 오후 1:54:20,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:54:20,1,0.375
EIS,4,4,3083,6363,Access View,2022-02-09 오후 1:54:24,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:54:24,1,0.375
EIS,4,4,3080,6363,Access View,2022-02-09 오후 1:54:26,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:54:26,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:54:46,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:54:46,1,0.375
EIS,4,4,3068,6119,Access View,2022-02-09 오후 1:54:57,월간,HR 현황,Default,Access View ,2022-02-09 오전 4:54:57,1,0.375
EIS,4,4,3082,6363,Access View,2022-02-09 오후 1:54:55,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:54:55,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:55:58,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:55:58,1,0.375
EIS,4,4,3082,6363,Access View,2022-02-09 오후 1:56:00,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:00,1,0.375
EIS,4,4,3083,6363,Access View,2022-02-09 오후 1:56:02,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:02,1,0.375
EIS,4,4,3084,6363,Access View,2022-02-09 오후 1:56:03,상장사 주요 지표 비교,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:03,1,0.375
EIS,4,4,3080,6363,Access View,2022-02-09 오후 1:56:05,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:05,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:56:12,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:12,1,0.375
EIS,4,4,3082,6363,Access View,2022-02-09 오후 1:56:13,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:13,1,0.375
EIS,4,4,3081,6363,Access View,2022-02-09 오후 1:56:15,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:15,1,0.375
EIS,4,4,3080,5899,Access View,2022-02-09 오후 1:56:23,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:23,1,0.375
EIS,4,4,3080,6363,Access View,2022-02-09 오후 1:56:28,경쟁사 매출 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:28,1,0.375
EIS,4,4,3082,6363,Access View,2022-02-09 오후 1:56:30,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:56:30,1,0.375
EIS,4,4,3081,5899,Access View,2022-02-09 오후 1:57:03,경쟁사 수주 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:57:03,1,0.375
EIS,4,4,3082,5899,Access View,2022-02-09 오후 1:57:06,경쟁사 인력 및 생산성 추이,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:57:06,1,0.375
EIS,4,4,3083,5899,Access View,2022-02-09 오후 1:57:08,경쟁사 인력 현황,경쟁사 현황 비교,Default,Access View ,2022-02-09 오전 4:57:08,1,0.375
