"소재지(시군구)별(1)",소재지(시군구)별(2),2020,2020,2020,2020,2020,2020,2020
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"경상남도",의령군,26800,12500,14300,9543,17257,46.64,35.61
"경상남도",함안군,64182,38233,25949,38152,26030,59.57,59.44
"경상남도",창녕군,61301,34526,26775,29257,32044,56.32,47.73
"경상남도",고성군,51361,24484,26877,24493,26868,47.67,47.69
"경상남도",남해군,42958,13167,29791,13222,29736,30.65,30.78
"경상남도",하동군,44785,8957,35828,10021,34764,20.00,22.38
"경상남도",산청군,34857,5420,29437,6840,28017,15.55,19.62
"경상남도",함양군,39080,18399,20681,18418,20662,47.08,47.13
"경상남도",거창군,61502,40597,20905,40899,20603,66.01,66.50
"경상남도",합천군,44006,25394,18612,11339,32667,57.71,25.77
"제주특별자치도",소계,674635,611670,62965,637882,36753,90.67,94.55
"제주특별자치도",제주시,492466,453857,38609,480020,12446,92.16,97.47
"제주특별자치도",서귀포시,182169,157813,24356,157862,24307,86.63,86.66
